Timestamp | Device_ID | Heart_Rate (BPM) | Status
2026-06-04 15:44:31 | WARD_A_HR_01 | 136 | CRITICAL
2026-06-04 15:44:31 | WARD_A_HR_02 | 108 | CRITICAL
2026-06-04 15:44:31 | WARD_A_HR_03 | 47 | CRITICAL
2026-06-04 15:44:31 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-04 15:44:31 | WARD_A_HR_05 | 84 | NORMAL
2026-06-04 15:44:32 | WARD_A_HR_01 | 83 | NORMAL
2026-06-04 15:44:32 | WARD_A_HR_02 | 111 | CRITICAL
2026-06-04 15:44:32 | WARD_A_HR_03 | 141 | CRITICAL
2026-06-04 15:44:32 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-04 15:44:32 | WARD_A_HR_05 | 46 | CRITICAL
2026-06-04 15:44:33 | WARD_A_HR_01 | 81 | NORMAL
2026-06-04 15:44:33 | WARD_A_HR_02 | 45 | CRITICAL
2026-06-04 15:44:33 | WARD_A_HR_03 | 110 | CRITICAL
2026-06-04 15:44:33 | WARD_A_HR_04 | 112 | CRITICAL
2026-06-04 15:44:33 | WARD_A_HR_05 | 88 | NORMAL
2026-06-04 15:44:34 | WARD_A_HR_01 | 147 | CRITICAL
2026-06-04 15:44:34 | WARD_A_HR_02 | 94 | WARNING
2026-06-04 15:44:34 | WARD_A_HR_03 | 73 | NORMAL
2026-06-04 15:44:34 | WARD_A_HR_04 | 113 | CRITICAL
2026-06-04 15:44:34 | WARD_A_HR_05 | 143 | CRITICAL
2026-06-04 15:44:35 | WARD_A_HR_01 | 115 | CRITICAL
2026-06-04 15:44:35 | WARD_A_HR_02 | 66 | NORMAL
2026-06-04 15:44:35 | WARD_A_HR_03 | 135 | CRITICAL
2026-06-04 15:44:35 | WARD_A_HR_04 | 102 | CRITICAL
2026-06-04 15:44:35 | WARD_A_HR_05 | 85 | NORMAL
2026-06-04 15:44:36 | WARD_A_HR_01 | 126 | CRITICAL
2026-06-04 15:44:36 | WARD_A_HR_02 | 67 | NORMAL
2026-06-04 15:44:36 | WARD_A_HR_03 | 86 | NORMAL
2026-06-04 15:44:36 | WARD_A_HR_04 | 131 | CRITICAL
2026-06-04 15:44:36 | WARD_A_HR_05 | 66 | NORMAL
2026-06-04 15:44:37 | WARD_A_HR_01 | 144 | CRITICAL
2026-06-04 15:44:37 | WARD_A_HR_02 | 118 | CRITICAL
2026-06-04 15:44:37 | WARD_A_HR_03 | 129 | CRITICAL
2026-06-04 15:44:37 | WARD_A_HR_04 | 74 | NORMAL
2026-06-04 15:44:37 | WARD_A_HR_05 | 137 | CRITICAL
2026-06-04 15:44:38 | WARD_A_HR_01 | 61 | NORMAL
2026-06-04 15:44:38 | WARD_A_HR_02 | 64 | NORMAL
2026-06-04 15:44:38 | WARD_A_HR_03 | 148 | CRITICAL
2026-06-04 15:44:38 | WARD_A_HR_04 | 101 | CRITICAL
2026-06-04 15:44:38 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-04 15:44:39 | WARD_A_HR_01 | 80 | NORMAL
2026-06-04 15:44:39 | WARD_A_HR_02 | 130 | CRITICAL
2026-06-04 15:44:39 | WARD_A_HR_03 | 93 | WARNING
2026-06-04 15:44:39 | WARD_A_HR_04 | 55 | CRITICAL
2026-06-04 15:44:39 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-04 15:44:40 | WARD_A_HR_01 | 110 | CRITICAL
2026-06-04 15:44:40 | WARD_A_HR_02 | 102 | CRITICAL
2026-06-04 15:44:40 | WARD_A_HR_03 | 149 | CRITICAL
2026-06-04 15:44:40 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-04 15:44:40 | WARD_A_HR_05 | 128 | CRITICAL
2026-06-04 15:44:41 | WARD_A_HR_01 | 108 | CRITICAL
2026-06-04 15:44:41 | WARD_A_HR_02 | 81 | NORMAL
2026-06-04 15:44:41 | WARD_A_HR_03 | 131 | CRITICAL
2026-06-04 15:44:41 | WARD_A_HR_04 | 109 | CRITICAL
2026-06-04 15:44:41 | WARD_A_HR_05 | 82 | NORMAL
2026-06-04 15:44:42 | WARD_A_HR_01 | 54 | CRITICAL
2026-06-04 15:44:42 | WARD_A_HR_02 | 150 | CRITICAL
2026-06-04 15:44:42 | WARD_A_HR_03 | 97 | WARNING
2026-06-04 15:44:42 | WARD_A_HR_04 | 46 | CRITICAL
2026-06-04 15:44:42 | WARD_A_HR_05 | 130 | CRITICAL
2026-06-04 15:44:43 | WARD_A_HR_01 | 105 | CRITICAL
2026-06-04 15:44:43 | WARD_A_HR_02 | 66 | NORMAL
2026-06-04 15:44:43 | WARD_A_HR_03 | 91 | WARNING
2026-06-04 15:44:43 | WARD_A_HR_04 | 59 | CRITICAL
2026-06-04 15:44:43 | WARD_A_HR_05 | 79 | NORMAL
2026-06-04 15:44:44 | WARD_A_HR_01 | 68 | NORMAL
2026-06-04 15:44:44 | WARD_A_HR_02 | 95 | WARNING
2026-06-04 15:44:44 | WARD_A_HR_03 | 129 | CRITICAL
2026-06-04 15:44:44 | WARD_A_HR_04 | 115 | CRITICAL
2026-06-04 15:44:44 | WARD_A_HR_05 | 61 | NORMAL
2026-06-04 15:44:46 | WARD_A_HR_01 | 84 | NORMAL
2026-06-04 15:44:46 | WARD_A_HR_02 | 132 | CRITICAL
2026-06-04 15:44:46 | WARD_A_HR_03 | 112 | CRITICAL
2026-06-04 15:44:46 | WARD_A_HR_04 | 135 | CRITICAL
2026-06-04 15:44:46 | WARD_A_HR_05 | 86 | NORMAL
2026-06-04 15:44:47 | WARD_A_HR_01 | 73 | NORMAL
2026-06-04 15:44:47 | WARD_A_HR_02 | 63 | NORMAL
2026-06-04 15:44:47 | WARD_A_HR_03 | 78 | NORMAL
2026-06-04 15:44:47 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-04 15:44:47 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-04 15:44:48 | WARD_A_HR_01 | 73 | NORMAL
2026-06-04 15:44:48 | WARD_A_HR_02 | 132 | CRITICAL
2026-06-04 15:44:48 | WARD_A_HR_03 | 116 | CRITICAL
2026-06-04 15:44:48 | WARD_A_HR_04 | 49 | CRITICAL
2026-06-04 15:44:48 | WARD_A_HR_05 | 92 | WARNING
2026-06-04 15:44:49 | WARD_A_HR_01 | 76 | NORMAL
2026-06-04 15:44:49 | WARD_A_HR_02 | 96 | WARNING
2026-06-04 15:44:49 | WARD_A_HR_03 | 77 | NORMAL
2026-06-04 15:44:49 | WARD_A_HR_04 | 71 | NORMAL
2026-06-04 15:44:49 | WARD_A_HR_05 | 103 | CRITICAL
2026-06-04 15:44:50 | WARD_A_HR_01 | 115 | CRITICAL
2026-06-04 15:44:50 | WARD_A_HR_02 | 65 | NORMAL
2026-06-04 15:44:50 | WARD_A_HR_03 | 47 | CRITICAL
2026-06-04 15:44:50 | WARD_A_HR_04 | 133 | CRITICAL
2026-06-04 15:44:50 | WARD_A_HR_05 | 94 | WARNING
2026-06-04 15:44:51 | WARD_A_HR_01 | 109 | CRITICAL
2026-06-04 15:44:51 | WARD_A_HR_02 | 92 | WARNING
2026-06-04 15:44:51 | WARD_A_HR_03 | 116 | CRITICAL
2026-06-04 15:44:51 | WARD_A_HR_04 | 59 | CRITICAL
2026-06-04 15:44:51 | WARD_A_HR_05 | 96 | WARNING
2026-06-04 15:44:52 | WARD_A_HR_01 | 108 | CRITICAL
2026-06-04 15:44:52 | WARD_A_HR_02 | 120 | CRITICAL
2026-06-04 15:44:52 | WARD_A_HR_03 | 146 | CRITICAL
2026-06-04 15:44:52 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-04 15:44:52 | WARD_A_HR_05 | 64 | NORMAL
2026-06-04 15:44:53 | WARD_A_HR_01 | 71 | NORMAL
2026-06-04 15:44:53 | WARD_A_HR_02 | 118 | CRITICAL
2026-06-04 15:44:53 | WARD_A_HR_03 | 118 | CRITICAL
2026-06-04 15:44:53 | WARD_A_HR_04 | 139 | CRITICAL
2026-06-04 15:44:53 | WARD_A_HR_05 | 58 | CRITICAL
2026-06-04 15:44:54 | WARD_A_HR_01 | 129 | CRITICAL
2026-06-04 15:44:54 | WARD_A_HR_02 | 128 | CRITICAL
2026-06-04 15:44:54 | WARD_A_HR_03 | 93 | WARNING
2026-06-04 15:44:54 | WARD_A_HR_04 | 83 | NORMAL
2026-06-04 15:44:54 | WARD_A_HR_05 | 56 | CRITICAL
2026-06-04 15:44:55 | WARD_A_HR_01 | 137 | CRITICAL
2026-06-04 15:44:55 | WARD_A_HR_02 | 135 | CRITICAL
2026-06-04 15:44:55 | WARD_A_HR_03 | 59 | CRITICAL
2026-06-04 15:44:55 | WARD_A_HR_04 | 52 | CRITICAL
2026-06-04 15:44:55 | WARD_A_HR_05 | 96 | WARNING
2026-06-04 15:44:56 | WARD_A_HR_01 | 49 | CRITICAL
2026-06-04 15:44:56 | WARD_A_HR_02 | 57 | CRITICAL
2026-06-04 15:44:56 | WARD_A_HR_03 | 67 | NORMAL
2026-06-04 15:44:56 | WARD_A_HR_04 | 122 | CRITICAL
2026-06-04 15:44:56 | WARD_A_HR_05 | 107 | CRITICAL
2026-06-04 15:44:57 | WARD_A_HR_01 | 111 | CRITICAL
2026-06-04 15:44:57 | WARD_A_HR_02 | 69 | NORMAL
2026-06-04 15:44:57 | WARD_A_HR_03 | 123 | CRITICAL
2026-06-04 15:44:57 | WARD_A_HR_04 | 82 | NORMAL
2026-06-04 15:44:57 | WARD_A_HR_05 | 78 | NORMAL
2026-06-04 15:44:58 | WARD_A_HR_01 | 85 | NORMAL
2026-06-04 15:44:58 | WARD_A_HR_02 | 55 | CRITICAL
2026-06-04 15:44:58 | WARD_A_HR_03 | 47 | CRITICAL
2026-06-04 15:44:58 | WARD_A_HR_04 | 51 | CRITICAL
2026-06-04 15:44:58 | WARD_A_HR_05 | 64 | NORMAL
2026-06-04 15:44:59 | WARD_A_HR_01 | 65 | NORMAL
2026-06-04 15:44:59 | WARD_A_HR_02 | 150 | CRITICAL
2026-06-04 15:44:59 | WARD_A_HR_03 | 135 | CRITICAL
2026-06-04 15:44:59 | WARD_A_HR_04 | 86 | NORMAL
2026-06-04 15:44:59 | WARD_A_HR_05 | 84 | NORMAL
2026-06-04 15:45:00 | WARD_A_HR_01 | 140 | CRITICAL
2026-06-04 15:45:00 | WARD_A_HR_02 | 122 | CRITICAL
2026-06-04 15:45:00 | WARD_A_HR_03 | 120 | CRITICAL
2026-06-04 15:45:00 | WARD_A_HR_04 | 50 | CRITICAL
2026-06-04 15:45:00 | WARD_A_HR_05 | 148 | CRITICAL
2026-06-04 15:45:01 | WARD_A_HR_01 | 71 | NORMAL
2026-06-04 15:45:01 | WARD_A_HR_02 | 128 | CRITICAL
2026-06-04 15:45:01 | WARD_A_HR_03 | 133 | CRITICAL
2026-06-04 15:45:01 | WARD_A_HR_04 | 76 | NORMAL
2026-06-04 15:45:01 | WARD_A_HR_05 | 63 | NORMAL
2026-06-04 15:45:02 | WARD_A_HR_01 | 145 | CRITICAL
2026-06-04 15:45:02 | WARD_A_HR_02 | 75 | NORMAL
2026-06-04 15:45:02 | WARD_A_HR_03 | 79 | NORMAL
2026-06-04 15:45:02 | WARD_A_HR_04 | 124 | CRITICAL
2026-06-04 15:45:02 | WARD_A_HR_05 | 135 | CRITICAL
2026-06-04 15:45:03 | WARD_A_HR_01 | 141 | CRITICAL
2026-06-04 15:45:03 | WARD_A_HR_02 | 98 | WARNING
2026-06-04 15:45:03 | WARD_A_HR_03 | 48 | CRITICAL
2026-06-04 15:45:03 | WARD_A_HR_04 | 69 | NORMAL
2026-06-04 15:45:03 | WARD_A_HR_05 | 125 | CRITICAL
2026-06-04 15:45:04 | WARD_A_HR_01 | 148 | CRITICAL
2026-06-04 15:45:04 | WARD_A_HR_02 | 76 | NORMAL
2026-06-04 15:45:04 | WARD_A_HR_03 | 81 | NORMAL
2026-06-04 15:45:04 | WARD_A_HR_04 | 150 | CRITICAL
2026-06-04 15:45:04 | WARD_A_HR_05 | 63 | NORMAL
2026-06-04 15:45:05 | WARD_A_HR_01 | 107 | CRITICAL
2026-06-04 15:45:05 | WARD_A_HR_02 | 68 | NORMAL
2026-06-04 15:45:05 | WARD_A_HR_03 | 103 | CRITICAL
2026-06-04 15:45:05 | WARD_A_HR_04 | 82 | NORMAL
2026-06-04 15:45:05 | WARD_A_HR_05 | 113 | CRITICAL
2026-06-04 15:45:06 | WARD_A_HR_01 | 93 | WARNING
2026-06-04 15:45:06 | WARD_A_HR_02 | 110 | CRITICAL
2026-06-04 15:45:06 | WARD_A_HR_03 | 104 | CRITICAL
2026-06-04 15:45:06 | WARD_A_HR_04 | 120 | CRITICAL
2026-06-04 15:45:06 | WARD_A_HR_05 | 63 | NORMAL
2026-06-04 15:45:07 | WARD_A_HR_01 | 66 | NORMAL
2026-06-04 15:45:07 | WARD_A_HR_02 | 57 | CRITICAL
2026-06-04 15:45:07 | WARD_A_HR_03 | 53 | CRITICAL
2026-06-04 15:45:07 | WARD_A_HR_04 | 71 | NORMAL
2026-06-04 15:45:07 | WARD_A_HR_05 | 96 | WARNING
2026-06-04 15:45:08 | WARD_A_HR_01 | 90 | WARNING
2026-06-04 15:45:08 | WARD_A_HR_02 | 143 | CRITICAL
2026-06-04 15:45:08 | WARD_A_HR_03 | 115 | CRITICAL
2026-06-04 15:45:08 | WARD_A_HR_04 | 47 | CRITICAL
2026-06-04 15:45:08 | WARD_A_HR_05 | 99 | WARNING
2026-06-04 15:45:09 | WARD_A_HR_01 | 47 | CRITICAL
2026-06-04 15:45:09 | WARD_A_HR_02 | 69 | NORMAL
2026-06-04 15:45:09 | WARD_A_HR_03 | 98 | WARNING
2026-06-04 15:45:09 | WARD_A_HR_04 | 84 | NORMAL
2026-06-04 15:45:09 | WARD_A_HR_05 | 103 | CRITICAL
2026-06-04 15:45:10 | WARD_A_HR_01 | 87 | NORMAL
2026-06-04 15:45:10 | WARD_A_HR_02 | 96 | WARNING
2026-06-04 15:45:10 | WARD_A_HR_03 | 62 | NORMAL
2026-06-04 15:45:10 | WARD_A_HR_04 | 91 | WARNING
2026-06-04 15:45:10 | WARD_A_HR_05 | 100 | WARNING
2026-06-04 15:45:11 | WARD_A_HR_01 | 68 | NORMAL
2026-06-04 15:45:11 | WARD_A_HR_02 | 76 | NORMAL
2026-06-04 15:45:11 | WARD_A_HR_03 | 75 | NORMAL
2026-06-04 15:45:11 | WARD_A_HR_04 | 105 | CRITICAL
2026-06-04 15:45:11 | WARD_A_HR_05 | 52 | CRITICAL
2026-06-04 15:45:12 | WARD_A_HR_01 | 71 | NORMAL
2026-06-04 15:45:12 | WARD_A_HR_02 | 99 | WARNING
2026-06-04 15:45:12 | WARD_A_HR_03 | 45 | CRITICAL
2026-06-04 15:45:12 | WARD_A_HR_04 | 50 | CRITICAL
2026-06-04 15:45:12 | WARD_A_HR_05 | 62 | NORMAL
2026-06-04 15:45:13 | WARD_A_HR_01 | 46 | CRITICAL
2026-06-04 15:45:13 | WARD_A_HR_02 | 85 | NORMAL
2026-06-04 15:45:13 | WARD_A_HR_03 | 144 | CRITICAL
2026-06-04 15:45:13 | WARD_A_HR_04 | 109 | CRITICAL
2026-06-04 15:45:13 | WARD_A_HR_05 | 80 | NORMAL
2026-06-04 15:45:14 | WARD_A_HR_01 | 126 | CRITICAL
2026-06-04 15:45:14 | WARD_A_HR_02 | 149 | CRITICAL
2026-06-04 15:45:14 | WARD_A_HR_03 | 76 | NORMAL
2026-06-04 15:45:14 | WARD_A_HR_04 | 116 | CRITICAL
2026-06-04 15:45:14 | WARD_A_HR_05 | 84 | NORMAL
2026-06-04 15:45:15 | WARD_A_HR_01 | 51 | CRITICAL
2026-06-04 15:45:15 | WARD_A_HR_02 | 54 | CRITICAL
2026-06-04 15:45:15 | WARD_A_HR_03 | 100 | WARNING
2026-06-04 15:45:15 | WARD_A_HR_04 | 57 | CRITICAL
2026-06-04 15:45:15 | WARD_A_HR_05 | 96 | WARNING
2026-06-04 15:45:16 | WARD_A_HR_01 | 135 | CRITICAL
2026-06-04 15:45:16 | WARD_A_HR_02 | 96 | WARNING
2026-06-04 15:45:16 | WARD_A_HR_03 | 71 | NORMAL
2026-06-04 15:45:16 | WARD_A_HR_04 | 136 | CRITICAL
2026-06-04 15:45:16 | WARD_A_HR_05 | 50 | CRITICAL
2026-06-04 15:45:17 | WARD_A_HR_01 | 90 | WARNING
2026-06-04 15:45:17 | WARD_A_HR_02 | 148 | CRITICAL
2026-06-04 15:45:17 | WARD_A_HR_03 | 119 | CRITICAL
2026-06-04 15:45:17 | WARD_A_HR_04 | 144 | CRITICAL
2026-06-04 15:45:17 | WARD_A_HR_05 | 118 | CRITICAL
2026-06-04 15:45:18 | WARD_A_HR_01 | 131 | CRITICAL
2026-06-04 15:45:18 | WARD_A_HR_02 | 71 | NORMAL
2026-06-04 15:45:18 | WARD_A_HR_03 | 54 | CRITICAL
2026-06-04 15:45:18 | WARD_A_HR_04 | 94 | WARNING
2026-06-04 15:45:18 | WARD_A_HR_05 | 67 | NORMAL
2026-06-04 15:45:19 | WARD_A_HR_01 | 82 | NORMAL
2026-06-04 15:45:19 | WARD_A_HR_02 | 113 | CRITICAL
2026-06-04 15:45:19 | WARD_A_HR_03 | 122 | CRITICAL
2026-06-04 15:45:19 | WARD_A_HR_04 | 62 | NORMAL
2026-06-04 15:45:19 | WARD_A_HR_05 | 140 | CRITICAL
2026-06-04 15:45:20 | WARD_A_HR_01 | 109 | CRITICAL
2026-06-04 15:45:20 | WARD_A_HR_02 | 137 | CRITICAL
2026-06-04 15:45:20 | WARD_A_HR_03 | 133 | CRITICAL
2026-06-04 15:45:20 | WARD_A_HR_04 | 124 | CRITICAL
2026-06-04 15:45:20 | WARD_A_HR_05 | 122 | CRITICAL
2026-06-04 15:45:21 | WARD_A_HR_01 | 131 | CRITICAL
2026-06-04 15:45:21 | WARD_A_HR_02 | 55 | CRITICAL
2026-06-04 15:45:21 | WARD_A_HR_03 | 130 | CRITICAL
2026-06-04 15:45:21 | WARD_A_HR_04 | 51 | CRITICAL
2026-06-04 15:45:21 | WARD_A_HR_05 | 69 | NORMAL
2026-06-04 15:45:22 | WARD_A_HR_01 | 93 | WARNING
2026-06-04 15:45:22 | WARD_A_HR_02 | 132 | CRITICAL
2026-06-04 15:45:22 | WARD_A_HR_03 | 57 | CRITICAL
2026-06-04 15:45:22 | WARD_A_HR_04 | 55 | CRITICAL
2026-06-04 15:45:22 | WARD_A_HR_05 | 64 | NORMAL
2026-06-04 15:45:23 | WARD_A_HR_01 | 117 | CRITICAL
2026-06-04 15:45:23 | WARD_A_HR_02 | 60 | NORMAL
2026-06-04 15:45:23 | WARD_A_HR_03 | 51 | CRITICAL
2026-06-04 15:45:23 | WARD_A_HR_04 | 138 | CRITICAL
2026-06-04 15:45:23 | WARD_A_HR_05 | 108 | CRITICAL
2026-06-04 15:45:24 | WARD_A_HR_01 | 74 | NORMAL
2026-06-04 15:45:24 | WARD_A_HR_02 | 81 | NORMAL
2026-06-04 15:45:24 | WARD_A_HR_03 | 107 | CRITICAL
2026-06-04 15:45:24 | WARD_A_HR_04 | 84 | NORMAL
2026-06-04 15:45:24 | WARD_A_HR_05 | 123 | CRITICAL
2026-06-04 15:45:25 | WARD_A_HR_01 | 128 | CRITICAL
2026-06-04 15:45:25 | WARD_A_HR_02 | 122 | CRITICAL
2026-06-04 15:45:25 | WARD_A_HR_03 | 94 | WARNING
2026-06-04 15:45:25 | WARD_A_HR_04 | 148 | CRITICAL
2026-06-04 15:45:25 | WARD_A_HR_05 | 83 | NORMAL
2026-06-04 15:45:26 | WARD_A_HR_01 | 62 | NORMAL
2026-06-04 15:45:26 | WARD_A_HR_02 | 124 | CRITICAL
2026-06-04 15:45:26 | WARD_A_HR_03 | 76 | NORMAL
2026-06-04 15:45:26 | WARD_A_HR_04 | 95 | WARNING
2026-06-04 15:45:26 | WARD_A_HR_05 | 69 | NORMAL
2026-06-04 15:45:27 | WARD_A_HR_01 | 81 | NORMAL
2026-06-04 15:45:27 | WARD_A_HR_02 | 86 | NORMAL
2026-06-04 15:45:27 | WARD_A_HR_03 | 105 | CRITICAL
2026-06-04 15:45:27 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-04 15:45:27 | WARD_A_HR_05 | 118 | CRITICAL
2026-06-04 15:45:28 | WARD_A_HR_01 | 91 | WARNING
2026-06-04 15:45:28 | WARD_A_HR_02 | 149 | CRITICAL
2026-06-04 15:45:28 | WARD_A_HR_03 | 79 | NORMAL
2026-06-04 15:45:28 | WARD_A_HR_04 | 45 | CRITICAL
2026-06-04 15:45:28 | WARD_A_HR_05 | 70 | NORMAL
2026-06-04 15:45:29 | WARD_A_HR_01 | 47 | CRITICAL
2026-06-04 15:45:29 | WARD_A_HR_02 | 83 | NORMAL
2026-06-04 15:45:29 | WARD_A_HR_03 | 138 | CRITICAL
2026-06-04 15:45:29 | WARD_A_HR_04 | 60 | NORMAL
2026-06-04 15:45:29 | WARD_A_HR_05 | 142 | CRITICAL
2026-06-04 15:45:30 | WARD_A_HR_01 | 52 | CRITICAL
2026-06-04 15:45:30 | WARD_A_HR_02 | 84 | NORMAL
2026-06-04 15:45:30 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-04 15:45:30 | WARD_A_HR_04 | 125 | CRITICAL
2026-06-04 15:45:30 | WARD_A_HR_05 | 135 | CRITICAL
2026-06-04 15:45:31 | WARD_A_HR_01 | 55 | CRITICAL
2026-06-04 15:45:31 | WARD_A_HR_02 | 135 | CRITICAL
2026-06-04 15:45:31 | WARD_A_HR_03 | 132 | CRITICAL
2026-06-04 15:45:31 | WARD_A_HR_04 | 106 | CRITICAL
2026-06-04 15:45:31 | WARD_A_HR_05 | 70 | NORMAL
2026-06-04 15:45:32 | WARD_A_HR_01 | 63 | NORMAL
2026-06-04 15:45:32 | WARD_A_HR_02 | 67 | NORMAL
2026-06-04 15:45:32 | WARD_A_HR_03 | 48 | CRITICAL
2026-06-04 15:45:32 | WARD_A_HR_04 | 98 | WARNING
2026-06-04 15:45:32 | WARD_A_HR_05 | 88 | NORMAL
2026-06-04 15:45:33 | WARD_A_HR_01 | 114 | CRITICAL
2026-06-04 15:45:33 | WARD_A_HR_02 | 115 | CRITICAL
2026-06-04 15:45:33 | WARD_A_HR_03 | 140 | CRITICAL
2026-06-04 15:45:33 | WARD_A_HR_04 | 51 | CRITICAL
2026-06-04 15:45:33 | WARD_A_HR_05 | 118 | CRITICAL
2026-06-04 15:45:34 | WARD_A_HR_01 | 45 | CRITICAL
2026-06-04 15:45:34 | WARD_A_HR_02 | 46 | CRITICAL
2026-06-04 15:45:34 | WARD_A_HR_03 | 48 | CRITICAL
2026-06-04 15:45:34 | WARD_A_HR_04 | 133 | CRITICAL
2026-06-04 15:45:34 | WARD_A_HR_05 | 141 | CRITICAL
2026-06-04 15:45:35 | WARD_A_HR_01 | 129 | CRITICAL
2026-06-04 15:45:35 | WARD_A_HR_02 | 91 | WARNING
2026-06-04 15:45:35 | WARD_A_HR_03 | 123 | CRITICAL
2026-06-04 15:45:35 | WARD_A_HR_04 | 133 | CRITICAL
2026-06-04 15:45:35 | WARD_A_HR_05 | 92 | WARNING
2026-06-04 15:45:36 | WARD_A_HR_01 | 103 | CRITICAL
2026-06-04 15:45:36 | WARD_A_HR_02 | 133 | CRITICAL
2026-06-04 15:45:36 | WARD_A_HR_03 | 88 | NORMAL
2026-06-04 15:45:36 | WARD_A_HR_04 | 52 | CRITICAL
2026-06-04 15:45:36 | WARD_A_HR_05 | 87 | NORMAL
2026-06-04 15:45:37 | WARD_A_HR_01 | 99 | WARNING
2026-06-04 15:45:37 | WARD_A_HR_02 | 137 | CRITICAL
2026-06-04 15:45:37 | WARD_A_HR_03 | 113 | CRITICAL
2026-06-04 15:45:37 | WARD_A_HR_04 | 145 | CRITICAL
2026-06-04 15:45:37 | WARD_A_HR_05 | 140 | CRITICAL
2026-06-04 15:45:38 | WARD_A_HR_01 | 108 | CRITICAL
2026-06-04 15:45:38 | WARD_A_HR_02 | 119 | CRITICAL
2026-06-04 15:45:38 | WARD_A_HR_03 | 88 | NORMAL
2026-06-04 15:45:38 | WARD_A_HR_04 | 132 | CRITICAL
2026-06-04 15:45:38 | WARD_A_HR_05 | 136 | CRITICAL
2026-06-04 15:45:39 | WARD_A_HR_01 | 57 | CRITICAL
2026-06-04 15:45:39 | WARD_A_HR_02 | 113 | CRITICAL
2026-06-04 15:45:39 | WARD_A_HR_03 | 102 | CRITICAL
2026-06-04 15:45:39 | WARD_A_HR_04 | 114 | CRITICAL
2026-06-04 15:45:39 | WARD_A_HR_05 | 83 | NORMAL
2026-06-04 15:45:40 | WARD_A_HR_01 | 132 | CRITICAL
2026-06-04 15:45:40 | WARD_A_HR_02 | 91 | WARNING
2026-06-04 15:45:40 | WARD_A_HR_03 | 142 | CRITICAL
2026-06-04 15:45:40 | WARD_A_HR_04 | 101 | CRITICAL
2026-06-04 15:45:40 | WARD_A_HR_05 | 73 | NORMAL
2026-06-04 15:45:41 | WARD_A_HR_01 | 63 | NORMAL
2026-06-04 15:45:41 | WARD_A_HR_02 | 89 | NORMAL
2026-06-04 15:45:41 | WARD_A_HR_03 | 108 | CRITICAL
2026-06-04 15:45:41 | WARD_A_HR_04 | 68 | NORMAL
2026-06-04 15:45:41 | WARD_A_HR_05 | 105 | CRITICAL
2026-06-04 15:45:42 | WARD_A_HR_01 | 118 | CRITICAL
2026-06-04 15:45:42 | WARD_A_HR_02 | 71 | NORMAL
2026-06-04 15:45:42 | WARD_A_HR_03 | 136 | CRITICAL
2026-06-04 15:45:42 | WARD_A_HR_04 | 67 | NORMAL
2026-06-04 15:45:42 | WARD_A_HR_05 | 80 | NORMAL
2026-06-04 15:45:43 | WARD_A_HR_01 | 86 | NORMAL
2026-06-04 15:45:43 | WARD_A_HR_02 | 83 | NORMAL
2026-06-04 15:45:43 | WARD_A_HR_03 | 95 | WARNING
2026-06-04 15:45:43 | WARD_A_HR_04 | 94 | WARNING
2026-06-04 15:45:43 | WARD_A_HR_05 | 54 | CRITICAL
2026-06-04 15:45:44 | WARD_A_HR_01 | 141 | CRITICAL
2026-06-04 15:45:44 | WARD_A_HR_02 | 140 | CRITICAL
2026-06-04 15:45:44 | WARD_A_HR_03 | 111 | CRITICAL
2026-06-04 15:45:44 | WARD_A_HR_04 | 133 | CRITICAL
2026-06-04 15:45:44 | WARD_A_HR_05 | 121 | CRITICAL
2026-06-04 15:45:45 | WARD_A_HR_01 | 71 | NORMAL
2026-06-04 15:45:45 | WARD_A_HR_02 | 87 | NORMAL
2026-06-04 15:45:45 | WARD_A_HR_03 | 81 | NORMAL
2026-06-04 15:45:45 | WARD_A_HR_04 | 62 | NORMAL
2026-06-04 15:45:45 | WARD_A_HR_05 | 45 | CRITICAL
2026-06-04 15:45:46 | WARD_A_HR_01 | 83 | NORMAL
2026-06-04 15:45:46 | WARD_A_HR_02 | 66 | NORMAL
2026-06-04 15:45:46 | WARD_A_HR_03 | 76 | NORMAL
2026-06-04 15:45:46 | WARD_A_HR_04 | 132 | CRITICAL
2026-06-04 15:45:46 | WARD_A_HR_05 | 74 | NORMAL
2026-06-04 15:45:47 | WARD_A_HR_01 | 62 | NORMAL
2026-06-04 15:45:47 | WARD_A_HR_02 | 130 | CRITICAL
2026-06-04 15:45:47 | WARD_A_HR_03 | 126 | CRITICAL
2026-06-04 15:45:47 | WARD_A_HR_04 | 103 | CRITICAL
2026-06-04 15:45:47 | WARD_A_HR_05 | 121 | CRITICAL
2026-06-04 15:45:48 | WARD_A_HR_01 | 82 | NORMAL
2026-06-04 15:45:48 | WARD_A_HR_02 | 76 | NORMAL
